NAME,total_households,no_vehicle_households,state_fips,county_fips,tract_fips,GEOID,pct_no_vehicle
Census Tract 411; Bronx County; New York,1453,1017,36,005,041100,36005041100,0.6999311768754302
Census Tract 413; Bronx County; New York,3053,1828,36,005,041300,36005041300,0.5987553226334753
Census Tract 414; Bronx County; New York,1863,687,36,005,041400,36005041400,0.3687600644122383
Census Tract 415; Bronx County; New York,2386,1884,36,005,041500,36005041500,0.7896060352053647
Census Tract 418; Bronx County; New York,1273,596,36,005,041800,36005041800,0.46818538884524746
Census Tract 419; Bronx County; New York,2674,1790,36,005,041900,36005041900,0.6694091249065071
Census Tract 420; Bronx County; New York,1626,1037,36,005,042000,36005042000,0.6377613776137762
Census Tract 421; Bronx County; New York,2020,1373,36,005,042100,36005042100,0.6797029702970298
Census Tract 422; Bronx County; New York,1183,401,36,005,042200,36005042200,0.3389687235841082
Census Tract 423; Bronx County; New York,1359,1011,36,005,042300,36005042300,0.7439293598233996
Census Tract 424; Bronx County; New York,793,223,36,005,042400,36005042400,0.2812105926860025
Census Tract 425; Bronx County; New York,2248,1541,36,005,042500,36005042500,0.6854982206405694
Census Tract 426; Bronx County; New York,2144,504,36,005,042600,36005042600,0.23507462686567165
Census Tract 428; Bronx County; New York,753,146,36,005,042800,36005042800,0.19389110225763612
Census Tract 429.01; Bronx County; New York,1246,677,36,005,042901,36005042901,0.543338683788122
Census Tract 429.02; Bronx County; New York,1700,1287,36,005,042902,36005042902,0.7570588235294118
Census Tract 430; Bronx County; New York,1302,461,36,005,043000,36005043000,0.35407066052227343
Census Tract 431.01; Bronx County; New York,1860,1255,36,005,043101,36005043101,0.6747311827956989
Census Tract 431.02; Bronx County; New York,1785,1220,36,005,043102,36005043102,0.6834733893557423
Census Tract 434; Bronx County; New York,1454,598,36,005,043400,36005043400,0.41127922971114167
Census Tract 435.01; Bronx County; New York,451,352,36,005,043501,36005043501,0.7804878048780488
Census Tract 435.02; Bronx County; New York,0,0,36,005,043502,36005043502,
Census Tract 435.03; Bronx County; New York,13,5,36,005,043503,36005043503,0.38461538461538464
Census Tract 436; Bronx County; New York,698,310,36,005,043600,36005043600,0.44412607449856734
Census Tract 442; Bronx County; New York,1253,594,36,005,044200,36005044200,0.47406225059856344
Census Tract 444; Bronx County; New York,1355,544,36,005,044400,36005044400,0.4014760147601476
Census Tract 448; Bronx County; New York,697,190,36,005,044800,36005044800,0.27259684361549497
Census Tract 449.01; Bronx County; New York,795,242,36,005,044901,36005044901,0.30440251572327043
Census Tract 449.02; Bronx County; New York,889,259,36,005,044902,36005044902,0.29133858267716534
Census Tract 451.01; Bronx County; New York,905,416,36,005,045101,36005045101,0.45966850828729283
Census Tract 451.02; Bronx County; New York,902,274,36,005,045102,36005045102,0.30376940133037694
Census Tract 456; Bronx County; New York,1158,187,36,005,045600,36005045600,0.1614853195164076
Census Tract 458; Bronx County; New York,2014,1588,36,005,045800,36005045800,0.788480635551142
Census Tract 460; Bronx County; New York,944,603,36,005,046000,36005046000,0.638771186440678
Census Tract 462.03; Bronx County; New York,3208,1284,36,005,046203,36005046203,0.4002493765586035
Census Tract 462.04; Bronx County; New York,2348,683,36,005,046204,36005046204,0.29088586030664393
Census Tract 462.05; Bronx County; New York,1926,979,36,005,046205,36005046205,0.5083073727933541
Census Tract 462.06; Bronx County; New York,1944,939,36,005,046206,36005046206,0.48302469135802467
Census Tract 462.07; Bronx County; New York,2913,1326,36,005,046207,36005046207,0.4552008238928939
Census Tract 462.08; Bronx County; New York,1389,266,36,005,046208,36005046208,0.19150467962562995
Census Tract 462.09; Bronx County; New York,1443,851,36,005,046209,36005046209,0.5897435897435898
Census Tract 484.01; Bronx County; New York,1236,321,36,005,048401,36005048401,0.25970873786407767
Census Tract 484.02; Bronx County; New York,0,0,36,005,048402,36005048402,
Census Tract 504; Bronx County; New York,0,0,36,005,050400,36005050400,
Census Tract 516.01; Bronx County; New York,1990,252,36,005,051601,36005051601,0.12663316582914572
Census Tract 516.02; Bronx County; New York,0,0,36,005,051602,36005051602,
Census Tract 1; Kings County; New York,2579,1285,36,047,000100,36047000100,0.49825513765025203
Census Tract 2; Kings County; New York,353,216,36,047,000200,36047000200,0.6118980169971672
Census Tract 3.01; Kings County; New York,1886,1153,36,047,000301,36047000301,0.6113467656415694
Census Tract 5.01; Kings County; New York,1924,1404,36,047,000501,36047000501,0.7297297297297297
Census Tract 5.02; Kings County; New York,1467,1069,36,047,000502,36047000502,0.7286980231765507
Census Tract 7; Kings County; New York,1865,1156,36,047,000700,36047000700,0.6198391420911528
Census Tract 9; Kings County; New York,2370,1638,36,047,000900,36047000900,0.6911392405063291
Census Tract 11; Kings County; New York,853,689,36,047,001100,36047001100,0.8077373974208675
Census Tract 13; Kings County; New York,1187,709,36,047,001300,36047001300,0.5973041280539174
Census Tract 15.01; Kings County; New York,2217,1803,36,047,001501,36047001501,0.8132611637347767
Census Tract 15.02; Kings County; New York,2867,2328,36,047,001502,36047001502,0.8119986048133938
Census Tract 18.01; Kings County; New York,0,0,36,047,001801,36047001801,
Census Tract 18.02; Kings County; New York,0,0,36,047,001802,36047001802,
Census Tract 18.03; Kings County; New York,0,0,36,047,001803,36047001803,
Census Tract 18.04; Kings County; New York,0,0,36,047,001804,36047001804,
Census Tract 20; Kings County; New York,399,229,36,047,002000,36047002000,0.5739348370927319
Census Tract 21; Kings County; New York,2312,1089,36,047,002100,36047002100,0.4710207612456747
Census Tract 22; Kings County; New York,1558,919,36,047,002200,36047002200,0.5898587933247753
Census Tract 23; Kings County; New York,1522,1373,36,047,002300,36047002300,0.9021024967148489
Census Tract 29.01; Kings County; New York,1442,1235,36,047,002901,36047002901,0.8564493758668515
Census Tract 30; Kings County; New York,754,208,36,047,003000,36047003000,0.27586206896551724
Census Tract 31.01; Kings County; New York,1465,898,36,047,003101,36047003101,0.6129692832764505
Census Tract 31.02; Kings County; New York,0,0,36,047,003102,36047003102,
Census Tract 33; Kings County; New York,2474,2163,36,047,003300,36047003300,0.8742926434923202
Census Tract 34; Kings County; New York,1388,543,36,047,003400,36047003400,0.39121037463976943
Census Tract 35; Kings County; New York,1141,830,36,047,003500,36047003500,0.7274320771253286
Census Tract 36; Kings County; New York,1942,962,36,047,003600,36047003600,0.49536560247167866
Census Tract 37; Kings County; New York,2288,1855,36,047,003700,36047003700,0.8107517482517482
Census Tract 38; Kings County; New York,563,151,36,047,003800,36047003800,0.2682060390763766
Census Tract 39; Kings County; New York,1064,781,36,047,003900,36047003900,0.7340225563909775
Census Tract 41; Kings County; New York,1281,892,36,047,004100,36047004100,0.6963309914129586
Census Tract 43; Kings County; New York,1874,1323,36,047,004300,36047004300,0.7059765208110993
Census Tract 44; Kings County; New York,937,217,36,047,004400,36047004400,0.23159018143009605
Census Tract 45; Kings County; New York,1600,883,36,047,004500,36047004500,0.551875
Census Tract 46; Kings County; New York,507,131,36,047,004600,36047004600,0.2583826429980276
Census Tract 47; Kings County; New York,823,437,36,047,004700,36047004700,0.5309842041312273
Census Tract 49; Kings County; New York,1083,453,36,047,004900,36047004900,0.4182825484764543
Census Tract 50; Kings County; New York,1052,207,36,047,005000,36047005000,0.1967680608365019
Census Tract 51; Kings County; New York,1065,437,36,047,005100,36047005100,0.4103286384976526
Census Tract 52.01; Kings County; New York,969,594,36,047,005201,36047005201,0.6130030959752322
Census Tract 52.02; Kings County; New York,1507,414,36,047,005202,36047005202,0.27471798274717985
Census Tract 53.01; Kings County; New York,919,245,36,047,005301,36047005301,0.26659412404787813
Census Tract 53.02; Kings County; New York,37,24,36,047,005302,36047005302,0.6486486486486487
Census Tract 53.03; Kings County; New York,0,0,36,047,005303,36047005303,
Census Tract 54; Kings County; New York,1673,899,36,047,005400,36047005400,0.5373580394500896
Census Tract 56.01; Kings County; New York,1405,719,36,047,005601,36047005601,0.5117437722419929
Census Tract 56.02; Kings County; New York,915,397,36,047,005602,36047005602,0.43387978142076505
Census Tract 58; Kings County; New York,1380,823,36,047,005800,36047005800,0.5963768115942029
Census Tract 59; Kings County; New York,565,235,36,047,005900,36047005900,0.415929203539823
Census Tract 60; Kings County; New York,1135,587,36,047,006000,36047006000,0.5171806167400881
Census Tract 62; Kings County; New York,1051,555,36,047,006200,36047006200,0.5280685061845861
Census Tract 63; Kings County; New York,982,488,36,047,006300,36047006300,0.4969450101832994
Census Tract 64; Kings County; New York,1361,732,36,047,006400,36047006400,0.5378398236590742
Census Tract 65; Kings County; New York,2408,1126,36,047,006500,36047006500,0.4676079734219269
Census Tract 66; Kings County; New York,1705,865,36,047,006600,36047006600,0.5073313782991202
Census Tract 67; Kings County; New York,1554,612,36,047,006700,36047006700,0.3938223938223938
Census Tract 68; Kings County; New York,1582,1068,36,047,006800,36047006800,0.6750948166877371
Census Tract 69.01; Kings County; New York,826,446,36,047,006901,36047006901,0.5399515738498789
Census Tract 69.02; Kings County; New York,862,570,36,047,006902,36047006902,0.6612529002320185
Census Tract 70; Kings County; New York,1173,643,36,047,007000,36047007000,0.5481670929241261
Census Tract 71; Kings County; New York,1703,1060,36,047,007100,36047007100,0.6224310041103934
Census Tract 72; Kings County; New York,565,373,36,047,007200,36047007200,0.6601769911504425
Census Tract 74; Kings County; New York,1546,964,36,047,007400,36047007400,0.6235446313065977
Census Tract 75; Kings County; New York,2182,1155,36,047,007500,36047007500,0.5293308890925756
Census Tract 76; Kings County; New York,1277,833,36,047,007600,36047007600,0.6523101018010963
Census Tract 77; Kings County; New York,2621,1430,36,047,007700,36047007700,0.545593285005723
Census Tract 78; Kings County; New York,1544,1061,36,047,007800,36047007800,0.6871761658031088
Census Tract 80; Kings County; New York,1348,742,36,047,008000,36047008000,0.5504451038575667
Census Tract 82; Kings County; New York,1417,1018,36,047,008200,36047008200,0.7184191954834157
Census Tract 84; Kings County; New York,1195,881,36,047,008400,36047008400,0.7372384937238494
Census Tract 85; Kings County; New York,3051,2627,36,047,008500,36047008500,0.861029170763684
Census Tract 86; Kings County; New York,0,0,36,047,008600,36047008600,
Census Tract 88; Kings County; New York,1182,975,36,047,008800,36047008800,0.8248730964467005
Census Tract 90.01; Kings County; New York,461,253,36,047,009001,36047009001,0.5488069414316703
Census Tract 90.02; Kings County; New York,442,318,36,047,009002,36047009002,0.7194570135746606
Census Tract 92.01; Kings County; New York,539,296,36,047,009201,36047009201,0.549165120593692
Census Tract 92.02; Kings County; New York,1186,877,36,047,009202,36047009202,0.739460370994941
Census Tract 94.01; Kings County; New York,571,355,36,047,009401,36047009401,0.6217162872154116
Census Tract 94.02; Kings County; New York,966,521,36,047,009402,36047009402,0.5393374741200828
Census Tract 96; Kings County; New York,1905,1349,36,047,009600,36047009600,0.7081364829396325
Census Tract 98; Kings County; New York,1864,1279,36,047,009800,36047009800,0.6861587982832618
Census Tract 100; Kings County; New York,1774,1162,36,047,010000,36047010000,0.6550169109357384
Census Tract 101; Kings County; New York,1526,643,36,047,010100,36047010100,0.4213630406290957
Census Tract 102; Kings County; New York,1193,830,36,047,010200,36047010200,0.6957250628667225
Census Tract 104.01; Kings County; New York,592,386,36,047,010401,36047010401,0.652027027027027
Census Tract 104.02; Kings County; New York,647,514,36,047,010402,36047010402,0.794435857805255
Census Tract 106.01; Kings County; New York,621,484,36,047,010601,36047010601,0.7793880837359098
Census Tract 106.02; Kings County; New York,577,335,36,047,010602,36047010602,0.5805892547660312
Census Tract 108.01; Kings County; New York,550,280,36,047,010801,36047010801,0.509090909090909
Census Tract 108.02; Kings County; New York,647,338,36,047,010802,36047010802,0.5224111282843895
Census Tract 110; Kings County; New York,568,247,36,047,011000,36047011000,0.43485915492957744
Census Tract 112; Kings County; New York,1964,1087,36,047,011200,36047011200,0.5534623217922607
Census Tract 114; Kings County; New York,864,517,36,047,011400,36047011400,0.5983796296296297
Census Tract 116; Kings County; New York,1070,594,36,047,011600,36047011600,0.5551401869158878
Census Tract 117; Kings County; New York,1142,646,36,047,011700,36047011700,0.5656742556917689
Census Tract 118; Kings County; New York,618,382,36,047,011800,36047011800,0.6181229773462783
Census Tract 119.01; Kings County; New York,584,295,36,047,011901,36047011901,0.5051369863013698
Census Tract 119.02; Kings County; New York,0,0,36,047,011902,36047011902,
Census Tract 120; Kings County; New York,311,94,36,047,012000,36047012000,0.3022508038585209
Census Tract 121; Kings County; New York,852,450,36,047,012100,36047012100,0.528169014084507
Census Tract 122; Kings County; New York,1546,1118,36,047,012200,36047012200,0.723156532988357
Census Tract 126; Kings County; New York,806,343,36,047,012600,36047012600,0.42555831265508687
Census Tract 127; Kings County; New York,1666,1113,36,047,012700,36047012700,0.6680672268907563
Census Tract 128.01; Kings County; New York,766,372,36,047,012801,36047012801,0.4856396866840731
Census Tract 129.01; Kings County; New York,913,521,36,047,012901,36047012901,0.5706462212486308
Census Tract 129.02; Kings County; New York,1407,1046,36,047,012902,36047012902,0.7434257285003554
Census Tract 130; Kings County; New York,1715,1079,36,047,013000,36047013000,0.6291545189504373
Census Tract 131; Kings County; New York,1789,1232,36,047,013100,36047013100,0.6886528787031861
Census Tract 132; Kings County; New York,716,235,36,047,013200,36047013200,0.32821229050279327
Census Tract 133; Kings County; New York,1804,859,36,047,013300,36047013300,0.4761640798226164
Census Tract 134; Kings County; New York,1380,686,36,047,013400,36047013400,0.4971014492753623
Census Tract 135; Kings County; New York,1506,602,36,047,013500,36047013500,0.399734395750332
Census Tract 136; Kings County; New York,1489,612,36,047,013600,36047013600,0.4110141034251175
Census Tract 137; Kings County; New York,1486,941,36,047,013700,36047013700,0.6332436069986541
Census Tract 138; Kings County; New York,1286,572,36,047,013800,36047013800,0.4447900466562986
Census Tract 139; Kings County; New York,1400,723,36,047,013900,36047013900,0.5164285714285715
